Datetime,SRCL
2018-02-27 14:30:00,62.11000061035156
2018-02-27 15:30:00,62.0099983215332
2018-02-27 16:30:00,61.95000076293945
2018-02-27 17:30:00,62.150001525878906
2018-02-27 18:30:00,62.540000915527344
2018-02-27 19:30:00,62.61000061035156
2018-02-27 20:30:00,62.560001373291016
2018-02-28 14:30:00,62.72999954223633
2018-02-28 15:30:00,62.88999938964844
2018-02-28 16:30:00,63.189998626708984
2018-02-28 17:30:00,63.22999954223633
2018-02-28 18:30:00,63.400001525878906
2018-02-28 19:30:00,62.880001068115234
2018-02-28 20:30:00,62.689998626708984
2018-03-01 14:30:00,62.720001220703125
2018-03-01 15:30:00,62.560001373291016
2018-03-01 16:30:00,62.459999084472656
2018-03-01 17:30:00,62.349998474121094
2018-03-01 18:30:00,62.13999938964844
2018-03-01 19:30:00,62.255001068115234
2018-03-01 20:30:00,62.029998779296875
2018-03-02 14:30:00,61.25
2018-03-02 15:30:00,61.400001525878906
2018-03-02 16:30:00,61.7599983215332
2018-03-02 17:30:00,61.400001525878906
2018-03-02 18:30:00,61.27000045776367
2018-03-02 19:30:00,61.13999938964844
2018-03-02 20:30:00,61.290000915527344
2018-03-05 14:30:00,61.52000045776367
2018-03-05 15:30:00,62.11000061035156
2018-03-05 16:30:00,62.15999984741211
2018-03-05 17:30:00,62.52000045776367
2018-03-05 18:30:00,62.56999969482422
2018-03-05 19:30:00,62.540000915527344
2018-03-05 20:30:00,63.0
2018-03-06 14:30:00,62.709999084472656
2018-03-06 15:30:00,62.79999923706055
2018-03-06 16:30:00,62.849998474121094
2018-03-06 17:30:00,62.79999923706055
2018-03-06 18:30:00,62.880001068115234
2018-03-06 19:30:00,62.91999816894531
2018-03-06 20:30:00,63.130001068115234
2018-03-07 14:30:00,63.04999923706055
2018-03-07 15:30:00,63.18000030517578
2018-03-07 16:30:00,63.2599983215332
2018-03-07 17:30:00,63.540000915527344
2018-03-07 18:30:00,63.27000045776367
2018-03-07 19:30:00,63.40999984741211
2018-03-07 20:30:00,63.779998779296875
2018-03-08 14:30:00,63.68000030517578
2018-03-08 15:30:00,63.66999816894531
2018-03-08 16:30:00,63.599998474121094
2018-03-08 17:30:00,63.685001373291016
2018-03-08 18:30:00,63.66999816894531
2018-03-08 19:30:00,63.75
2018-03-08 20:30:00,63.849998474121094
2018-03-09 14:30:00,63.9900016784668
2018-03-09 15:30:00,63.81999969482422
2018-03-09 16:30:00,63.869998931884766
2018-03-09 17:30:00,63.9900016784668
2018-03-09 18:30:00,63.96979904174805
2018-03-09 19:30:00,64.23999786376953
2018-03-09 20:30:00,64.63999938964844
2018-03-12 13:30:00,64.81999969482422
2018-03-12 14:30:00,64.52010345458984
2018-03-12 15:30:00,64.87999725341797
2018-03-12 16:30:00,64.87999725341797
2018-03-12 17:30:00,64.86100006103516
2018-03-12 18:30:00,65.05000305175781
2018-03-12 19:30:00,64.87000274658203
2018-03-13 13:30:00,65.0
2018-03-13 14:30:00,64.87999725341797
2018-03-13 15:30:00,64.63999938964844
2018-03-13 16:30:00,64.91000366210938
2018-03-13 17:30:00,64.87999725341797
2018-03-13 18:30:00,64.73999786376953
2018-03-13 19:30:00,64.63999938964844
2018-03-14 13:30:00,64.73500061035156
2018-03-14 14:30:00,64.75499725341797
2018-03-14 15:30:00,64.37999725341797
2018-03-14 16:30:00,64.37999725341797
2018-03-14 17:30:00,64.4000015258789
2018-03-14 18:30:00,64.37999725341797
2018-03-14 19:30:00,64.37000274658203
2018-03-15 13:30:00,63.28200149536133
2018-03-15 14:30:00,63.369998931884766
2018-03-15 15:30:00,62.650001525878906
2018-03-15 16:30:00,62.90999984741211
2018-03-15 17:30:00,63.080299377441406
2018-03-15 18:30:00,63.150001525878906
2018-03-15 19:30:00,63.310001373291016
2018-03-16 13:30:00,63.709999084472656
2018-03-16 14:30:00,63.75
2018-03-16 15:30:00,63.650001525878906
2018-03-16 16:30:00,63.57500076293945
2018-03-16 17:30:00,63.599998474121094
2018-03-16 18:30:00,63.57630157470703
2018-03-16 19:30:00,63.58000183105469
2018-03-19 13:30:00,63.470001220703125
2018-03-19 14:30:00,63.52000045776367
2018-03-19 15:30:00,63.369998931884766
2018-03-19 16:30:00,63.189998626708984
2018-03-19 17:30:00,63.060001373291016
2018-03-19 18:30:00,62.90999984741211
2018-03-19 19:30:00,62.970001220703125
2018-03-20 13:30:00,62.439998626708984
2018-03-20 14:30:00,62.13999938964844
2018-03-20 15:30:00,62.15999984741211
2018-03-20 16:30:00,62.15999984741211
2018-03-20 17:30:00,62.27000045776367
2018-03-20 18:30:00,62.27000045776367
2018-03-20 19:30:00,62.279998779296875
2018-03-21 13:30:00,61.86000061035156
2018-03-21 14:30:00,62.27000045776367
2018-03-21 15:30:00,62.0099983215332
2018-03-21 16:30:00,61.95000076293945
2018-03-21 17:30:00,61.939998626708984
2018-03-21 18:30:00,61.89500045776367
2018-03-21 19:30:00,61.689998626708984
2018-03-22 13:30:00,60.939998626708984
2018-03-22 14:30:00,60.189998626708984
2018-03-22 15:30:00,60.36000061035156
2018-03-22 16:30:00,60.474998474121094
2018-03-22 17:30:00,60.459999084472656
2018-03-22 18:30:00,60.0
2018-03-22 19:30:00,59.400001525878906
2018-03-23 13:30:00,59.34000015258789
2018-03-23 14:30:00,59.68000030517578
2018-03-23 15:30:00,59.349998474121094
2018-03-23 16:30:00,59.470001220703125
2018-03-23 17:30:00,59.400001525878906
2018-03-23 18:30:00,58.689998626708984
2018-03-23 19:30:00,58.4900016784668
2018-03-26 13:30:00,57.25
2018-03-26 14:30:00,56.83000183105469
2018-03-26 15:30:00,57.40999984741211
