Datetime,VIAB
2018-08-17 19:30:00,30.729999542236328
2018-08-20 13:30:00,30.989999771118164
2018-08-20 14:30:00,30.920000076293945
2018-08-20 15:30:00,30.969999313354492
2018-08-20 16:30:00,30.895000457763672
2018-08-20 17:30:00,30.8799991607666
2018-08-20 18:30:00,30.93000030517578
2018-08-20 19:30:00,31.020000457763672
2018-08-21 13:30:00,31.520000457763672
2018-08-21 14:30:00,31.81999969482422
2018-08-21 15:30:00,32.04999923706055
2018-08-21 16:30:00,32.36000061035156
2018-08-21 17:30:00,32.209999084472656
2018-08-21 18:30:00,32.02000045776367
2018-08-21 19:30:00,31.950000762939453
2018-08-22 13:30:00,31.75
2018-08-22 14:30:00,31.829999923706055
2018-08-22 15:30:00,31.899999618530273
2018-08-22 16:30:00,32.04999923706055
