Datetime,QCOM
2018-03-16 17:30:00,60.625
2018-03-16 18:30:00,60.52050018310547
2018-03-16 19:30:00,60.560001373291016
2018-03-19 13:30:00,59.369998931884766
2018-03-19 14:30:00,58.77000045776367
2018-03-19 15:30:00,58.45000076293945
2018-03-19 16:30:00,58.220001220703125
2018-03-19 17:30:00,58.15999984741211
2018-03-19 18:30:00,58.130001068115234
2018-03-19 19:30:00,58.380001068115234
2018-03-20 13:30:00,58.650001525878906
2018-03-20 14:30:00,58.04999923706055
2018-03-20 15:30:00,58.16999816894531
2018-03-20 16:30:00,58.09000015258789
2018-03-20 17:30:00,58.220001220703125
2018-03-20 18:30:00,58.27000045776367
2018-03-20 19:30:00,58.279998779296875
2018-03-21 13:30:00,57.970001220703125
2018-03-21 14:30:00,57.86000061035156
2018-03-21 15:30:00,57.75
2018-03-21 16:30:00,57.694400787353516
2018-03-21 17:30:00,57.52000045776367
2018-03-21 18:30:00,57.150001525878906
2018-03-21 19:30:00,56.81999969482422
2018-03-22 13:30:00,56.2400016784668
2018-03-22 14:30:00,55.994300842285156
2018-03-22 15:30:00,56.5
2018-03-22 16:30:00,56.63999938964844
2018-03-22 17:30:00,56.375
2018-03-22 18:30:00,55.970001220703125
2018-03-22 19:30:00,55.58000183105469
2018-03-23 13:30:00,55.1702995300293
2018-03-23 14:30:00,55.310001373291016
2018-03-23 15:30:00,54.90999984741211
2018-03-23 16:30:00,55.040000915527344
2018-03-23 17:30:00,54.939998626708984
2018-03-23 18:30:00,54.45000076293945
2018-03-23 19:30:00,53.66999816894531
2018-03-26 13:30:00,54.79999923706055
2018-03-26 14:30:00,54.68000030517578
2018-03-26 15:30:00,54.90999984741211
2018-03-26 16:30:00,55.02000045776367
2018-03-26 17:30:00,55.540000915527344
2018-03-26 18:30:00,55.755001068115234
2018-03-26 19:30:00,56.119998931884766
2018-03-27 13:30:00,56.38999938964844
