Datetime,WDC
2018-02-12 19:30:00,82.52999877929688
2018-02-12 20:30:00,82.36000061035156
2018-02-13 14:30:00,82.13999938964844
2018-02-13 15:30:00,82.8595962524414
2018-02-13 16:30:00,82.9000015258789
2018-02-13 17:30:00,83.12000274658203
2018-02-13 18:30:00,83.20999908447266
2018-02-13 19:30:00,83.29000091552734
2018-02-13 20:30:00,82.9800033569336
2018-02-14 14:30:00,82.91000366210938
2018-02-14 15:30:00,82.79000091552734
2018-02-14 16:30:00,82.22000122070312
2018-02-14 17:30:00,82.55999755859375
2018-02-14 18:30:00,82.70999908447266
2018-02-14 19:30:00,83.37999725341797
2018-02-14 20:30:00,83.31999969482422
2018-02-15 14:30:00,84.27999877929688
2018-02-15 15:30:00,83.80999755859375
2018-02-15 16:30:00,83.76000213623047
2018-02-15 17:30:00,84.01000213623047
2018-02-15 18:30:00,84.11000061035156
2018-02-15 19:30:00,84.28500366210938
2018-02-15 20:30:00,84.54000091552734
2018-02-16 14:30:00,85.48999786376953
2018-02-16 15:30:00,85.25
2018-02-16 16:30:00,85.86000061035156
2018-02-16 17:30:00,85.55999755859375
2018-02-16 18:30:00,85.13999938964844
2018-02-16 19:30:00,85.1500015258789
2018-02-16 20:30:00,84.88999938964844
2018-02-20 14:30:00,86.19000244140625
2018-02-20 15:30:00,86.56999969482422
2018-02-20 16:30:00,86.87999725341797
2018-02-20 17:30:00,86.70999908447266
2018-02-20 18:30:00,86.65499877929688
2018-02-20 19:30:00,86.44000244140625
2018-02-20 20:30:00,86.45999908447266
2018-02-21 14:30:00,86.93000030517578
2018-02-21 15:30:00,87.05999755859375
2018-02-21 16:30:00,86.68000030517578
2018-02-21 17:30:00,87.01000213623047
2018-02-21 18:30:00,87.12000274658203
2018-02-21 19:30:00,86.47000122070312
2018-02-21 20:30:00,85.66999816894531
2018-02-22 14:30:00,86.4800033569336
2018-02-22 15:30:00,86.6500015258789
2018-02-22 16:30:00,86.68000030517578
2018-02-22 17:30:00,86.18000030517578
2018-02-22 18:30:00,85.7699966430664
2018-02-22 19:30:00,85.55999755859375
2018-02-22 20:30:00,85.51000213623047
2018-02-23 14:30:00,88.16000366210938
2018-02-23 15:30:00,88.44999694824219
2018-02-23 16:30:00,88.7699966430664
2018-02-23 17:30:00,89.12000274658203
2018-02-23 18:30:00,88.98999786376953
2018-02-23 19:30:00,89.12000274658203
2018-02-23 20:30:00,89.16000366210938
2018-02-26 14:30:00,88.76000213623047
2018-02-26 15:30:00,89.02999877929688
2018-02-26 16:30:00,89.36000061035156
2018-02-26 17:30:00,89.33000183105469
2018-02-26 18:30:00,89.33000183105469
2018-02-26 19:30:00,89.38999938964844
2018-02-26 20:30:00,89.22000122070312
2018-02-27 14:30:00,89.65499877929688
2018-02-27 15:30:00,88.44000244140625
2018-02-27 16:30:00,87.98999786376953
2018-02-27 17:30:00,88.06999969482422
2018-02-27 18:30:00,87.80000305175781
2018-02-27 19:30:00,87.23999786376953
2018-02-27 20:30:00,87.19000244140625
2018-02-28 14:30:00,87.94000244140625
2018-02-28 15:30:00,87.70999908447266
2018-02-28 16:30:00,87.77999877929688
