Datetime,VRSK
2018-02-06 20:30:00,95.01000213623047
2018-02-07 14:30:00,95.54000091552734
2018-02-07 15:30:00,95.86000061035156
2018-02-07 16:30:00,95.99600219726562
2018-02-07 17:30:00,95.2300033569336
2018-02-07 18:30:00,95.30999755859375
2018-02-07 19:30:00,95.44000244140625
2018-02-07 20:30:00,94.70999908447266
2018-02-08 14:30:00,94.30999755859375
2018-02-08 15:30:00,94.13999938964844
2018-02-08 16:30:00,93.7699966430664
2018-02-08 17:30:00,93.47000122070312
2018-02-08 18:30:00,93.87000274658203
2018-02-08 19:30:00,93.66000366210938
2018-02-08 20:30:00,92.2699966430664
2018-02-09 14:30:00,92.76000213623047
2018-02-09 15:30:00,92.23999786376953
2018-02-09 16:30:00,91.28500366210938
2018-02-09 17:30:00,90.91999816894531
2018-02-09 18:30:00,92.0999984741211
2018-02-09 19:30:00,92.05999755859375
2018-02-09 20:30:00,92.91000366210938
2018-02-12 14:30:00,93.79000091552734
2018-02-12 15:30:00,94.16999816894531
2018-02-12 16:30:00,94.70999908447266
2018-02-12 17:30:00,94.62999725341797
2018-02-12 18:30:00,94.80000305175781
2018-02-12 19:30:00,94.62999725341797
2018-02-12 20:30:00,94.33000183105469
2018-02-13 14:30:00,93.79000091552734
2018-02-13 15:30:00,93.91000366210938
2018-02-13 16:30:00,94.20999908447266
2018-02-13 17:30:00,94.72000122070312
2018-02-13 18:30:00,94.99500274658203
2018-02-13 19:30:00,94.94000244140625
2018-02-13 20:30:00,94.91999816894531
2018-02-14 14:30:00,94.80999755859375
2018-02-14 15:30:00,95.45999908447266
2018-02-14 16:30:00,95.55500030517578
2018-02-14 17:30:00,95.94000244140625
2018-02-14 18:30:00,96.12999725341797
2018-02-14 19:30:00,96.33000183105469
2018-02-14 20:30:00,96.62000274658203
2018-02-15 14:30:00,97.16000366210938
2018-02-15 15:30:00,96.98999786376953
2018-02-15 16:30:00,97.33999633789062
2018-02-15 17:30:00,97.75
2018-02-15 18:30:00,97.87999725341797
2018-02-15 19:30:00,98.06999969482422
2018-02-15 20:30:00,98.20999908447266
2018-02-16 14:30:00,98.8499984741211
2018-02-16 15:30:00,99.0999984741211
2018-02-16 16:30:00,99.61000061035156
2018-02-16 17:30:00,98.68000030517578
2018-02-16 18:30:00,98.4104995727539
2018-02-16 19:30:00,98.6719970703125
2018-02-16 20:30:00,98.7300033569336
2018-02-20 14:30:00,96.97000122070312
2018-02-20 15:30:00,97.23999786376953
2018-02-20 16:30:00,97.48999786376953
2018-02-20 17:30:00,96.94999694824219
2018-02-20 18:30:00,97.43000030517578
2018-02-20 19:30:00,96.87999725341797
2018-02-20 20:30:00,97.0
2018-02-21 14:30:00,99.51000213623047
2018-02-21 15:30:00,99.91000366210938
2018-02-21 16:30:00,99.66999816894531
2018-02-21 17:30:00,100.54000091552734
2018-02-21 18:30:00,101.27999877929688
2018-02-21 19:30:00,99.54000091552734
2018-02-21 20:30:00,99.27999877929688
2018-02-22 14:30:00,101.16500091552734
2018-02-22 15:30:00,100.95999908447266
2018-02-22 16:30:00,101.33000183105469
2018-02-22 17:30:00,100.91999816894531
2018-02-22 18:30:00,100.66500091552734
2018-02-22 19:30:00,99.83999633789062
2018-02-22 20:30:00,99.62000274658203
2018-02-23 14:30:00,100.05000305175781
2018-02-23 15:30:00,100.36499786376953
2018-02-23 16:30:00,100.3499984741211
2018-02-23 17:30:00,100.51000213623047
2018-02-23 18:30:00,100.70500183105469
2018-02-23 19:30:00,101.23999786376953
2018-02-23 20:30:00,101.55999755859375
2018-02-26 14:30:00,101.94999694824219
2018-02-26 15:30:00,102.68000030517578
2018-02-26 16:30:00,102.9800033569336
2018-02-26 17:30:00,103.37000274658203
2018-02-26 18:30:00,103.44999694824219
2018-02-26 19:30:00,103.5
2018-02-26 20:30:00,103.58999633789062
2018-02-27 14:30:00,103.63500213623047
2018-02-27 15:30:00,103.35700225830078
2018-02-27 16:30:00,103.12999725341797
2018-02-27 17:30:00,103.31999969482422
2018-02-27 18:30:00,103.3499984741211
2018-02-27 19:30:00,103.23999786376953
2018-02-27 20:30:00,103.05000305175781
2018-02-28 14:30:00,103.5
2018-02-28 15:30:00,103.22000122070312
2018-02-28 16:30:00,103.19999694824219
2018-02-28 17:30:00,103.4800033569336
2018-02-28 18:30:00,103.56999969482422
2018-02-28 19:30:00,102.77999877929688
2018-02-28 20:30:00,102.20999908447266
2018-03-01 14:30:00,101.76000213623047
2018-03-01 15:30:00,101.94000244140625
2018-03-01 16:30:00,101.87000274658203
2018-03-01 17:30:00,101.51000213623047
2018-03-01 18:30:00,100.93000030517578
2018-03-01 19:30:00,101.37999725341797
2018-03-01 20:30:00,101.06999969482422
2018-03-02 14:30:00,99.45999908447266
2018-03-02 15:30:00,100.37999725341797
2018-03-02 16:30:00,100.79000091552734
2018-03-02 17:30:00,100.6500015258789
2018-03-02 18:30:00,101.13999938964844
2018-03-02 19:30:00,100.94000244140625
2018-03-02 20:30:00,101.37000274658203
2018-03-05 14:30:00,101.54000091552734
2018-03-05 15:30:00,102.68000030517578
2018-03-05 16:30:00,102.83999633789062
2018-03-05 17:30:00,103.16000366210938
2018-03-05 18:30:00,103.1011962890625
2018-03-05 19:30:00,102.94000244140625
2018-03-05 20:30:00,103.08899688720703
2018-03-06 14:30:00,103.66999816894531
2018-03-06 15:30:00,103.56999969482422
2018-03-06 16:30:00,103.86000061035156
2018-03-06 17:30:00,104.37999725341797
2018-03-06 18:30:00,104.33000183105469
2018-03-06 19:30:00,104.32499694824219
2018-03-06 20:30:00,104.26000213623047
2018-03-07 14:30:00,103.91999816894531
2018-03-07 15:30:00,103.75
2018-03-07 16:30:00,103.77999877929688
2018-03-07 17:30:00,104.06999969482422
2018-03-07 18:30:00,103.91999816894531
2018-03-07 19:30:00,104.26000213623047
2018-03-07 20:30:00,104.12999725341797
2018-03-08 14:30:00,104.31999969482422
2018-03-08 15:30:00,104.0999984741211
2018-03-08 16:30:00,104.11000061035156
2018-03-08 17:30:00,104.01000213623047
2018-03-08 18:30:00,104.18000030517578
2018-03-08 19:30:00,104.66000366210938
2018-03-08 20:30:00,104.37999725341797
2018-03-09 14:30:00,105.21499633789062
2018-03-09 15:30:00,105.11900329589844
2018-03-09 16:30:00,105.30000305175781
2018-03-09 17:30:00,105.4000015258789
2018-03-09 18:30:00,105.6050033569336
2018-03-09 19:30:00,105.81999969482422
2018-03-09 20:30:00,105.83999633789062
2018-03-12 13:30:00,104.9800033569336
2018-03-12 14:30:00,104.81500244140625
2018-03-12 15:30:00,105.05000305175781
2018-03-12 16:30:00,105.0
