Datetime,MAT
2018-03-23 18:30:00,13.295000076293945
2018-03-23 19:30:00,13.239999771118164
2018-03-26 13:30:00,12.979999542236328
2018-03-26 14:30:00,13.0
2018-03-26 15:30:00,13.0
2018-03-26 16:30:00,12.970000267028809
2018-03-26 17:30:00,12.967000007629395
2018-03-26 18:30:00,13.039999961853027
2018-03-26 19:30:00,13.029999732971191
2018-03-27 13:30:00,13.109999656677246
2018-03-27 14:30:00,13.305000305175781
2018-03-27 15:30:00,13.350000381469727
2018-03-27 16:30:00,13.380000114440918
2018-03-27 17:30:00,13.359999656677246
2018-03-27 18:30:00,13.229999542236328
2018-03-27 19:30:00,13.1899995803833
2018-03-28 13:30:00,13.109999656677246
2018-03-28 14:30:00,13.085000038146973
2018-03-28 15:30:00,13.100000381469727
2018-03-28 16:30:00,13.265000343322754
2018-03-28 17:30:00,13.135000228881836
2018-03-28 18:30:00,13.109999656677246
