Datetime,XRAY
2018-02-08 19:30:00,57.68000030517578
2018-02-08 20:30:00,56.849998474121094
2018-02-09 14:30:00,57.7400016784668
2018-02-09 15:30:00,57.3650016784668
2018-02-09 16:30:00,57.189998626708984
2018-02-09 17:30:00,56.709999084472656
2018-02-09 18:30:00,57.09000015258789
2018-02-09 19:30:00,56.790000915527344
2018-02-09 20:30:00,57.15999984741211
2018-02-12 14:30:00,57.11000061035156
2018-02-12 15:30:00,57.36000061035156
2018-02-12 16:30:00,57.540000915527344
2018-02-12 17:30:00,57.529998779296875
2018-02-12 18:30:00,57.52000045776367
2018-02-12 19:30:00,57.5
2018-02-12 20:30:00,57.40999984741211
2018-02-13 14:30:00,56.9900016784668
2018-02-13 15:30:00,57.040000915527344
2018-02-13 16:30:00,57.040000915527344
2018-02-13 17:30:00,57.1150016784668
2018-02-13 18:30:00,57.130001068115234
2018-02-13 19:30:00,57.11000061035156
2018-02-13 20:30:00,56.9900016784668
2018-02-14 14:30:00,57.18000030517578
2018-02-14 15:30:00,57.189998626708984
2018-02-14 16:30:00,57.119998931884766
2018-02-14 17:30:00,57.22999954223633
2018-02-14 18:30:00,57.150001525878906
2018-02-14 19:30:00,57.2400016784668
2018-02-14 20:30:00,57.18000030517578
2018-02-15 14:30:00,57.349998474121094
2018-02-15 15:30:00,57.279998779296875
2018-02-15 16:30:00,57.540000915527344
2018-02-15 17:30:00,57.68000030517578
2018-02-15 18:30:00,57.77000045776367
2018-02-15 19:30:00,57.68000030517578
2018-02-15 20:30:00,57.709999084472656
2018-02-16 14:30:00,58.34000015258789
2018-02-16 15:30:00,58.689998626708984
2018-02-16 16:30:00,58.970001220703125
2018-02-16 17:30:00,58.720001220703125
2018-02-16 18:30:00,58.529998779296875
2018-02-16 19:30:00,58.630001068115234
2018-02-16 20:30:00,58.43000030517578
2018-02-20 14:30:00,58.72999954223633
2018-02-20 15:30:00,58.6150016784668
2018-02-20 16:30:00,58.380001068115234
2018-02-20 17:30:00,58.369998931884766
2018-02-20 18:30:00,58.470001220703125
2018-02-20 19:30:00,58.16999816894531
2018-02-20 20:30:00,58.150001525878906
2018-02-21 14:30:00,58.70000076293945
2018-02-21 15:30:00,58.849998474121094
2018-02-21 16:30:00,58.73139953613281
2018-02-21 17:30:00,58.59000015258789
2018-02-21 18:30:00,58.66999816894531
2018-02-21 19:30:00,58.54999923706055
2018-02-21 20:30:00,58.04999923706055
2018-02-22 14:30:00,58.130001068115234
2018-02-22 15:30:00,58.45000076293945
2018-02-22 16:30:00,58.2400016784668
2018-02-22 17:30:00,57.84000015258789
2018-02-22 18:30:00,57.65999984741211
2018-02-22 19:30:00,57.25
2018-02-22 20:30:00,57.08000183105469
2018-02-23 14:30:00,56.66999816894531
2018-02-23 15:30:00,57.125
2018-02-23 16:30:00,57.10499954223633
2018-02-23 17:30:00,57.119998931884766
2018-02-23 18:30:00,57.185001373291016
2018-02-23 19:30:00,57.5
2018-02-23 20:30:00,57.66999816894531
2018-02-26 14:30:00,56.83000183105469
2018-02-26 15:30:00,56.97999954223633
2018-02-26 16:30:00,56.939998626708984
2018-02-26 17:30:00,56.869998931884766
2018-02-26 18:30:00,56.970001220703125
2018-02-26 19:30:00,57.11000061035156
2018-02-26 20:30:00,57.04999923706055
2018-02-27 14:30:00,57.70000076293945
2018-02-27 15:30:00,57.560001373291016
2018-02-27 16:30:00,57.720001220703125
2018-02-27 17:30:00,57.720001220703125
2018-02-27 18:30:00,57.70500183105469
2018-02-27 19:30:00,57.47999954223633
2018-02-27 20:30:00,57.34000015258789
2018-02-28 14:30:00,57.380001068115234
2018-02-28 15:30:00,56.77000045776367
2018-02-28 16:30:00,56.41999816894531
2018-02-28 17:30:00,56.63999938964844
2018-02-28 18:30:00,56.959999084472656
2018-02-28 19:30:00,56.209999084472656
2018-02-28 20:30:00,56.060001373291016
2018-03-01 14:30:00,55.540000915527344
