Datetime,MSFT
2018-03-21 19:30:00,92.44000244140625
2018-03-22 13:30:00,91.48999786376953
2018-03-22 14:30:00,90.43499755859375
2018-03-22 15:30:00,91.0
2018-03-22 16:30:00,91.25990295410156
2018-03-22 17:30:00,90.73500061035156
2018-03-22 18:30:00,90.38999938964844
2018-03-22 19:30:00,89.73999786376953
2018-03-23 13:30:00,89.83000183105469
2018-03-23 14:30:00,89.97989654541016
2018-03-23 15:30:00,89.5
2018-03-23 16:30:00,89.8499984741211
2018-03-23 17:30:00,89.63999938964844
2018-03-23 18:30:00,88.43000030517578
2018-03-23 19:30:00,87.0999984741211
2018-03-26 13:30:00,92.12000274658203
2018-03-26 14:30:00,91.7699966430664
2018-03-26 15:30:00,92.375
2018-03-26 16:30:00,92.91999816894531
2018-03-26 17:30:00,93.2699966430664
2018-03-26 18:30:00,93.59500122070312
