Datetime,PYPL
2018-03-14 17:30:00,83.13999938964844
2018-03-14 18:30:00,83.36000061035156
2018-03-14 19:30:00,83.30999755859375
2018-03-15 13:30:00,82.41000366210938
2018-03-15 14:30:00,82.81900024414062
2018-03-15 15:30:00,82.95999908447266
2018-03-15 16:30:00,82.94000244140625
2018-03-15 17:30:00,82.4800033569336
2018-03-15 18:30:00,82.80000305175781
2018-03-15 19:30:00,82.58000183105469
2018-03-16 13:30:00,82.16999816894531
2018-03-16 14:30:00,82.16999816894531
2018-03-16 15:30:00,81.48999786376953
2018-03-16 16:30:00,81.69000244140625
2018-03-16 17:30:00,82.08999633789062
2018-03-16 18:30:00,82.38999938964844
2018-03-16 19:30:00,82.16000366210938
2018-03-19 13:30:00,80.93000030517578
2018-03-19 14:30:00,80.16000366210938
2018-03-19 15:30:00,79.88999938964844
2018-03-19 16:30:00,79.37000274658203
2018-03-19 17:30:00,79.70999908447266
2018-03-19 18:30:00,79.80000305175781
2018-03-19 19:30:00,80.30999755859375
2018-03-20 13:30:00,80.95999908447266
2018-03-20 14:30:00,80.7300033569336
2018-03-20 15:30:00,80.8499984741211
2018-03-20 16:30:00,80.5
2018-03-20 17:30:00,81.02999877929688
2018-03-20 18:30:00,81.00900268554688
2018-03-20 19:30:00,80.83999633789062
2018-03-21 13:30:00,81.25
2018-03-21 14:30:00,81.44000244140625
2018-03-21 15:30:00,81.37000274658203
2018-03-21 16:30:00,81.69000244140625
2018-03-21 17:30:00,81.43000030517578
2018-03-21 18:30:00,81.2699966430664
2018-03-21 19:30:00,81.04000091552734
2018-03-22 13:30:00,79.72000122070312
2018-03-22 14:30:00,78.91999816894531
2018-03-22 15:30:00,79.56999969482422
2018-03-22 16:30:00,79.75
2018-03-22 17:30:00,79.0999984741211
2018-03-22 18:30:00,79.1500015258789
2018-03-22 19:30:00,78.55999755859375
2018-03-23 13:30:00,78.22989654541016
2018-03-23 14:30:00,78.19999694824219
2018-03-23 15:30:00,77.91010284423828
2018-03-23 16:30:00,78.02999877929688
2018-03-23 17:30:00,77.72000122070312
2018-03-23 18:30:00,76.83999633789062
2018-03-23 19:30:00,76.44999694824219
2018-03-26 13:30:00,77.94000244140625
2018-03-26 14:30:00,77.37999725341797
2018-03-26 15:30:00,78.16999816894531
2018-03-26 16:30:00,78.1449966430664
2018-03-26 17:30:00,78.62999725341797
2018-03-26 18:30:00,78.7249984741211
2018-03-26 19:30:00,78.94000244140625
