Datetime,BBBY
2018-05-02 17:30:00,17.610000610351562
2018-05-02 18:30:00,17.5049991607666
2018-05-02 19:30:00,17.5
2018-05-03 13:30:00,17.020000457763672
2018-05-03 14:30:00,17.0049991607666
2018-05-03 15:30:00,16.920000076293945
2018-05-03 16:30:00,17.040000915527344
2018-05-03 17:30:00,16.940000534057617
2018-05-03 18:30:00,16.8799991607666
2018-05-03 19:30:00,16.81999969482422
2018-05-04 13:30:00,17.075000762939453
2018-05-04 14:30:00,17.225000381469727
2018-05-04 15:30:00,17.100000381469727
2018-05-04 16:30:00,17.09000015258789
2018-05-04 17:30:00,17.139999389648438
2018-05-04 18:30:00,17.079999923706055
2018-05-04 19:30:00,17.09000015258789
2018-05-07 13:30:00,16.920000076293945
2018-05-07 14:30:00,16.969999313354492
2018-05-07 15:30:00,16.920000076293945
2018-05-07 16:30:00,16.969999313354492
2018-05-07 17:30:00,16.975000381469727
2018-05-07 18:30:00,17.010000228881836
2018-05-07 19:30:00,16.989999771118164
2018-05-08 13:30:00,16.88479995727539
2018-05-08 14:30:00,16.94499969482422
2018-05-08 15:30:00,16.834999084472656
2018-05-08 16:30:00,16.920000076293945
2018-05-08 17:30:00,16.834999084472656
2018-05-08 18:30:00,16.875
2018-05-08 19:30:00,16.829999923706055
2018-05-09 13:30:00,16.770000457763672
2018-05-09 14:30:00,16.65999984741211
2018-05-09 15:30:00,16.6299991607666
2018-05-09 16:30:00,16.809999465942383
2018-05-09 17:30:00,16.700000762939453
2018-05-09 18:30:00,16.665000915527344
2018-05-09 19:30:00,16.709999084472656
2018-05-10 13:30:00,16.75
2018-05-10 14:30:00,16.889999389648438
2018-05-10 15:30:00,16.959999084472656
2018-05-10 16:30:00,16.93000030517578
2018-05-10 17:30:00,16.959999084472656
2018-05-10 18:30:00,16.985000610351562
2018-05-10 19:30:00,16.915000915527344
2018-05-11 13:30:00,16.849899291992188
2018-05-11 14:30:00,16.91320037841797
2018-05-11 15:30:00,16.790000915527344
2018-05-11 16:30:00,16.78499984741211
2018-05-11 17:30:00,16.829999923706055
2018-05-11 18:30:00,16.8700008392334
2018-05-11 19:30:00,16.799999237060547
2018-05-14 13:30:00,17.020000457763672
2018-05-14 14:30:00,16.985000610351562
2018-05-14 15:30:00,17.09000015258789
2018-05-14 16:30:00,17.170000076293945
2018-05-14 17:30:00,17.040000915527344
2018-05-14 18:30:00,17.030000686645508
2018-05-14 19:30:00,17.06999969482422
2018-05-15 13:30:00,17.450000762939453
2018-05-15 14:30:00,17.645000457763672
2018-05-15 15:30:00,17.59000015258789
2018-05-15 16:30:00,17.44499969482422
