Datetime,FISV
2018-02-12 19:30:00,69.63500213623047
2018-02-12 20:30:00,69.33000183105469
2018-02-13 14:30:00,69.12000274658203
2018-02-13 15:30:00,68.95999908447266
2018-02-13 16:30:00,69.11000061035156
2018-02-13 17:30:00,69.36000061035156
2018-02-13 18:30:00,69.48999786376953
2018-02-13 19:30:00,69.66999816894531
2018-02-13 20:30:00,69.5199966430664
2018-02-14 14:30:00,69.30500030517578
2018-02-14 15:30:00,69.34500122070312
2018-02-14 16:30:00,69.22000122070312
2018-02-14 17:30:00,69.55000305175781
2018-02-14 18:30:00,69.01499938964844
2018-02-14 19:30:00,69.30500030517578
2018-02-14 20:30:00,69.20500183105469
2018-02-15 14:30:00,69.48500061035156
2018-02-15 15:30:00,69.33499908447266
2018-02-15 16:30:00,69.71499633789062
2018-02-15 17:30:00,69.87000274658203
2018-02-15 18:30:00,70.18250274658203
2018-02-15 19:30:00,69.9800033569336
2018-02-15 20:30:00,70.2300033569336
2018-02-16 14:30:00,70.69999694824219
2018-02-16 15:30:00,71.16999816894531
2018-02-16 16:30:00,71.29000091552734
2018-02-16 17:30:00,71.3949966430664
2018-02-16 18:30:00,71.2750015258789
2018-02-16 19:30:00,71.44499969482422
2018-02-16 20:30:00,71.36000061035156
2018-02-20 14:30:00,71.3499984741211
2018-02-20 15:30:00,71.41000366210938
2018-02-20 16:30:00,71.55000305175781
2018-02-20 17:30:00,71.57250213623047
2018-02-20 18:30:00,71.45500183105469
2018-02-20 19:30:00,70.77999877929688
2018-02-20 20:30:00,70.86000061035156
2018-02-21 14:30:00,71.0999984741211
2018-02-21 15:30:00,70.8324966430664
2018-02-21 16:30:00,70.7249984741211
2018-02-21 17:30:00,70.69750213623047
2018-02-21 18:30:00,70.875
2018-02-21 19:30:00,70.4749984741211
2018-02-21 20:30:00,69.8949966430664
2018-02-22 14:30:00,70.51249694824219
2018-02-22 15:30:00,70.90499877929688
2018-02-22 16:30:00,71.18000030517578
2018-02-22 17:30:00,70.97350311279297
2018-02-22 18:30:00,71.4000015258789
2018-02-22 19:30:00,71.08999633789062
2018-02-22 20:30:00,71.05999755859375
2018-02-23 14:30:00,71.96499633789062
2018-02-23 15:30:00,72.19499969482422
2018-02-23 16:30:00,72.16000366210938
2018-02-23 17:30:00,72.32499694824219
2018-02-23 18:30:00,72.3550033569336
2018-02-23 19:30:00,72.95500183105469
2018-02-23 20:30:00,73.11000061035156
2018-02-26 14:30:00,72.80460357666016
2018-02-26 15:30:00,72.84500122070312
2018-02-26 16:30:00,72.77999877929688
2018-02-26 17:30:00,73.06500244140625
2018-02-26 18:30:00,72.70590209960938
2018-02-26 19:30:00,72.55500030517578
2018-02-26 20:30:00,72.68499755859375
